,username,post_url,caption,likes,comments,timestamp
241,_game_o_f_thrones_,CVDF7FEJ_Lr,"MOTHER OF DRAGON 🐲♥️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",8380,13,2021-10-15 11:55:57
242,_game_o_f_thrones_,CVAhiVVpfzc,"🔥❤️🔥❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1178,2,2021-10-14 11:58:21
243,_game_o_f_thrones_,CU97z3-JT1e,"Puppy is not a slave 😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",6657,11,2021-10-13 11:50:03
244,_game_o_f_thrones_,CU7Xj6eJFCq,"You are a good man ♥️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",3387,11,2021-10-12 11:56:43
245,_game_o_f_thrones_,CU40m5SrY7V,"The King in the north ❤️👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1318,8,2021-10-11 12:10:46
246,_game_o_f_thrones_,CU2Q7F9pTXU,"She is ❤️😍
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",2855,6,2021-10-10 12:21:26
247,_game_o_f_thrones_,CUz3dGaJ24y,"🔥⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",730,3,2021-10-09 14:02:03
248,_game_o_f_thrones_,CUxJxdOpsrn,"Arya ❤️❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",5058,8,2021-10-08 12:41:54
249,_game_o_f_thrones_,CUueiscJnaN,"Most paused scene in the GOT 😂❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",817,15,2021-10-07 11:46:12
250,_game_o_f_thrones_,CUr8kV7pRB4,"SANSA STARK ♥️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",8814,24,2021-10-06 12:10:51
251,_game_o_f_thrones_,CUpV4tEJeu5,"Finally HOUSE OF DRAGON teaser out 🔥🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",295,2,2021-10-05 11:54:03
252,_game_o_f_thrones_,CUmzdW4K7Cg,"Comment the most beautiful scene ♥️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",380,0,2021-10-04 12:14:38
253,_game_o_f_thrones_,CUkLoLipv_g,"The one wolf alive 🐺🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",12086,17,2021-10-03 11:47:52
254,_game_o_f_thrones_,CUhyvAypkz7,"❤️🔥❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",290,2,2021-10-02 13:31:57
255,_game_o_f_thrones_,CUfA9xEpWF1,"🥺💔
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",694,6,2021-10-01 11:38:15
256,_game_o_f_thrones_,CUfAznbpd6I,"❤️😍
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",282,0,2021-10-01 11:37:17
257,_game_o_f_thrones_,CUcdwvkJgaJ,"Who's your favourite ❤️🔥
Credits- westof.westeros
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",997,19,2021-09-30 11:52:20
258,_game_o_f_thrones_,CUZ513_p8yP,"Queen of the seven kingdoms 🔥👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",435,1,2021-09-29 12:00:29
259,_game_o_f_thrones_,CUXYdaDpeYj,"♥️🥺
Credits- Gotandmore
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1963,2,2021-09-28 12:29:52
260,_game_o_f_thrones_,CUUzlcPpLJ5,"🔥❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",520,0,2021-09-27 12:30:02
261,_game_o_f_thrones_,CUSLL48JuVX,"Daenerys Targaryen❤️👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",7217,24,2021-09-26 11:57:49
262,_game_o_f_thrones_,CUKe5gqJgnE,"⚔️ Jon snow ⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",344,1,2021-09-23 12:16:10
263,_game_o_f_thrones_,CUH5SL2JJfF,"Winter came for house frey ⚔️🔪
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke kb",2647,9,2021-09-22 12:09:00
264,_game_o_f_thrones_,CUFUb_1J43H,"Hodor ❤️😭
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",846,2,2021-09-21 12:08:42
265,_game_o_f_thrones_,CUCuDWYpSHv,"Jon 👑⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",7776,18,2021-09-20 11:54:32
266,_game_o_f_thrones_,CT9n37iJ6g2,"The battle of blackwater bay 🔥⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",665,4,2021-09-18 12:24:18
267,_game_o_f_thrones_,CT88EbiJEvo,"♥️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",470,1,2021-09-18 06:01:32
268,_game_o_f_thrones_,CT87iuvJh-m,"👌✌️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",950,8,2021-09-18 05:56:41
269,_game_o_f_thrones_,CT3-pASpu3K,"Fire can't kill a dragon 🐲🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",237,1,2021-09-16 07:50:25
270,_game_o_f_thrones_,CT399t4JwEh,"😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",650,4,2021-09-16 07:41:38
271,_game_o_f_thrones_,CT1f_F4pH23,"Theon Greyjoy ❤️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",328,1,2021-09-15 08:41:12
272,_game_o_f_thrones_,CTzsuSOPfq3,"The actor's ❤️ the scene 😭
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",713,4,2021-09-14 15:54:01
273,_game_o_f_thrones_,CTxVC7qBjtO,"This scene 😭😓
Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow",531,3,2021-09-13 17:48:55
274,_game_o_f_thrones_,CTxJSurgKqh,"Jon deserves better ending 👑😓
Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnowedits",1718,8,2021-09-13 16:06:08
275,_game_o_f_thrones_,CTtkDMwJW9Z,"♥️👑
👇👇👇
Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",567,1,2021-09-12 06:42:47
276,_game_o_f_thrones_,CTbdsQvpamB,"Jon and sansa ❤️😭.
👇👇👇
Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",1681,5,2021-09-05 06:01:51
277,_game_o_f_thrones_,CTY9sSnpPCg,"Jaime Lannister ""the man of honour""♥️
👇👇👇
Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",4367,16,2021-09-04 06:44:40
278,_game_o_f_thrones_,CTY9Sq-JUJA,"I did not killed Joffrey 🔥👑
👇👇👇👇
Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",1366,8,2021-09-04 06:40:28
279,_game_o_f_thrones_,CTWWhguJF7Z,"Ice and fire 🔥❄️..
👇👇
Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",168,4,2021-09-03 06:24:38
280,_game_o_f_thrones_,CTWWMXnpWD8,"How's your favourite TARGARYEN ❤️🔥..
👇👇👇
Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",161,2,2021-09-03 06:20:22
281,_game_o_f_thrones_,CTSRcwZH292,"The reason for millions of smile ❤️❤️.
👇
Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",84,1,2021-09-01 16:23:05
282,_game_o_f_thrones_,CTOtEUdJqva,"❤️❤️🔥🔥

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",113,0,2021-08-31 07:09:45
283,_game_o_f_thrones_,CTK3L_YBl8s,"Sophie Turner ♥️🔥

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",85,0,2021-08-29 19:16:36
284,_game_o_f_thrones_,CTKa526pQ0Y,"The Queen 👑⚔️

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",150,1,2021-08-29 15:09:35
285,_game_o_f_thrones_,CTKaibGpv8p,"Margaery Tyrell❤️😍🔥

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",80,2,2021-08-29 15:06:26
286,_game_o_f_thrones_,CTJd6qbpg9H,"Who you think had killed the night king 
Jon / arya ⚔️⚔️

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",136,0,2021-08-29 08:48:04
287,_game_o_f_thrones_,CTJbxBAJfN7,"Daenerys Stormborn of house Targaryen ❤️🐲

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",173,0,2021-08-29 06:03:46
288,_game_o_f_thrones_,CTJbPAHJJ8t,"💛💛

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",79,0,2021-08-29 05:53:06
289,_game_o_f_thrones_,CTJbKbVJ961,"😍😍

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",69,1,2021-08-29 05:52:29
290,_game_o_f_thrones_,CTIAB_sppu-,"Maisie Williams ❤️❤️

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",123,0,2021-08-28 16:38:00
291,_game_o_f_thrones_,CTEl7iFJKbG,"She is ❤️😍🔥

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",137,3,2021-08-27 08:52:12
292,_game_o_f_thrones_,CTEGBkKJoKo,"Smile ❤️❤️😍😍

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",67,1,2021-08-27 04:11:34
293,_game_o_f_thrones_,CTCWehTJaj5,"Cersei Lannister 🔥🔥

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",192,2,2021-08-26 11:57:18
294,_game_o_f_thrones_,CTCV5cRp3aN,"Arya Stark ⚔️❤️

Follow @_game_o_f_thrones_ for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",91,0,2021-08-26 11:52:39
295,_game_o_f_thrones_,CS_Gf2jJY_T,"Tyrion Lannister 🔥🔥

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",59,0,2021-08-25 05:39:30
296,_game_o_f_thrones_,CS_GckypuO5,"Danny or Ned 🔥❤️

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",84,18,2021-08-25 05:39:03
297,_game_o_f_thrones_,CS_GD2WJ7fQ,"House of stark 🐺🐺

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",129,1,2021-08-25 05:36:00
298,_game_o_f_thrones_,CS_F2iUpmsj,"Monster 🔥🔥

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",120,1,2021-08-25 05:34:01
299,_game_o_f_thrones_,CS8e4JFp2f_,"She is so hot 🔥❤️

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",114,2,2021-08-24 05:16:49
300,_game_o_f_thrones_,CS8ctjupsXe,"Emilia Clarke❤️😍

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",55,0,2021-08-24 04:55:53
301,_game_o_f_thrones_,CS8cfc_pUhZ,"The meet-up 💔❤️

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",122,0,2021-08-24 04:55:29
302,_game_o_f_thrones_,CS7A-WaJdoN,"I am a king 👑❤️

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",118,0,2021-08-23 15:59:13
303,_game_o_f_thrones_,CS54ViNpZDj,"Your thoughts on the ending 

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",341,3,2021-08-23 05:00:13
304,_game_o_f_thrones_,CS52q0spegx,"Who sing the intro song better ❤️🎤

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",86,1,2021-08-23 04:46:42
305,_game_o_f_thrones_,CS52Wf7JX2d,"🐺🐺

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",60,4,2021-08-23 04:42:12
306,_game_o_f_thrones_,CS52Ix5JAI6,"Lady Margaery ❤️❤️

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",43,2,2021-08-23 04:40:20
307,_game_o_f_thrones_,CS4Cbf2Jjeo,"❤️❤️

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",55,0,2021-08-22 11:49:16
308,_game_o_f_thrones_,CS36r0jp2iZ,"Dracarys 🔥❤️

Follow @_game_o_f_thrones_  for more ❤️

#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke #aryastark #sansastark #hbo #targaryen #daenerys #sophieturner #gameofthronesmemes #gameofthronesseason #khaleesi #stark #asongoficeandfire #winteriscoming #tyrionlannister #gameofthronesedit #kitharington #cerseilannister #maisiewilliams #motherofdragons #housestark #lannister #winterfell #art #westeros #jaimelannister #bhfyp",40,2,2021-08-22 10:41:35
